Recipe Name,Ingredient,URL
Bearnaise Sauce II,white wine vinegar,http://allrecipes.com/recipe/57708/bearnaise-sauce-ii
Bearnaise Sauce II,"egg yolks, beaten",http://allrecipes.com/recipe/57708/bearnaise-sauce-ii
Bearnaise Sauce II,heavy cream,http://allrecipes.com/recipe/57708/bearnaise-sauce-ii
Bearnaise Sauce II,lemon juice,http://allrecipes.com/recipe/57708/bearnaise-sauce-ii
Bearnaise Sauce II,dried tarragon,http://allrecipes.com/recipe/57708/bearnaise-sauce-ii
Bearnaise Sauce II,chopped fresh parsley,http://allrecipes.com/recipe/57708/bearnaise-sauce-ii
Bearnaise Sauce II,salt,http://allrecipes.com/recipe/57708/bearnaise-sauce-ii
Bearnaise Sauce II,pinch dry mustard,http://allrecipes.com/recipe/57708/bearnaise-sauce-ii
Bearnaise Sauce II,pinch cayenne pepper,http://allrecipes.com/recipe/57708/bearnaise-sauce-ii
German Brotchen Rolls,active dry yeast,http://allrecipes.com/recipe/16162/german-brotchen-rolls
German Brotchen Rolls,white sugar,http://allrecipes.com/recipe/16162/german-brotchen-rolls
German Brotchen Rolls,warm water (110 degrees F),http://allrecipes.com/recipe/16162/german-brotchen-rolls
German Brotchen Rolls,shortening,http://allrecipes.com/recipe/16162/german-brotchen-rolls
German Brotchen Rolls,salt,http://allrecipes.com/recipe/16162/german-brotchen-rolls
German Brotchen Rolls,all-purpose flour,http://allrecipes.com/recipe/16162/german-brotchen-rolls
German Brotchen Rolls,"egg whites, stiffly beaten",http://allrecipes.com/recipe/16162/german-brotchen-rolls
German Brotchen Rolls,egg white (for egg wash),http://allrecipes.com/recipe/16162/german-brotchen-rolls
German Brotchen Rolls,cold milk,http://allrecipes.com/recipe/16162/german-brotchen-rolls
Badische Schupfnudeln (Potato Noodles),russet potatoes,http://allrecipes.com/recipe/82953/badische-schupfnudeln-potato-noodles
Badische Schupfnudeln (Potato Noodles),all-purpose flour,http://allrecipes.com/recipe/82953/badische-schupfnudeln-potato-noodles
Badische Schupfnudeln (Potato Noodles),egg,http://allrecipes.com/recipe/82953/badische-schupfnudeln-potato-noodles
Badische Schupfnudeln (Potato Noodles),chopped fresh parsley,http://allrecipes.com/recipe/82953/badische-schupfnudeln-potato-noodles
Badische Schupfnudeln (Potato Noodles),salt,http://allrecipes.com/recipe/82953/badische-schupfnudeln-potato-noodles
Badische Schupfnudeln (Potato Noodles),ground nutmeg,http://allrecipes.com/recipe/82953/badische-schupfnudeln-potato-noodles
Badische Schupfnudeln (Potato Noodles),lard or other cooking fat,http://allrecipes.com/recipe/82953/badische-schupfnudeln-potato-noodles
"Spaetzle, Sauerkraut and Sausage Casserole",all-purpose flour,http://allrecipes.com/recipe/219021/spaetzle-sauerkraut-and-sausage-casserole
"Spaetzle, Sauerkraut and Sausage Casserole",salt,http://allrecipes.com/recipe/219021/spaetzle-sauerkraut-and-sausage-casserole
"Spaetzle, Sauerkraut and Sausage Casserole",eggs,http://allrecipes.com/recipe/219021/spaetzle-sauerkraut-and-sausage-casserole
"Spaetzle, Sauerkraut and Sausage Casserole",water,http://allrecipes.com/recipe/219021/spaetzle-sauerkraut-and-sausage-casserole
