Recipe Name,Ingredient,URL
Simple Slow-Cooked Korean Beef Soft Tacos,"jalapeno pepper, diced (optional)",http://allrecipes.com/recipe/237005/simple-slow-cooked-korean-beef-soft-tacos
Simple Slow-Cooked Korean Beef Soft Tacos,"(1 inch) piece fresh ginger root, peeled and grated",http://allrecipes.com/recipe/237005/simple-slow-cooked-korean-beef-soft-tacos
Simple Slow-Cooked Korean Beef Soft Tacos,seasoned rice vinegar,http://allrecipes.com/recipe/237005/simple-slow-cooked-korean-beef-soft-tacos
Simple Slow-Cooked Korean Beef Soft Tacos,sesame oil,http://allrecipes.com/recipe/237005/simple-slow-cooked-korean-beef-soft-tacos
Simple Slow-Cooked Korean Beef Soft Tacos,salt and ground black pepper to taste,http://allrecipes.com/recipe/237005/simple-slow-cooked-korean-beef-soft-tacos
Simple Slow-Cooked Korean Beef Soft Tacos,(6 inch) corn tortillas (optional),http://allrecipes.com/recipe/237005/simple-slow-cooked-korean-beef-soft-tacos
Yummy Korean Glass Noodles (Jap Chae),pkg. (8 serving size) sweet potato vermicelli,http://allrecipes.com/recipe/158891/yummy-korean-glass-noodles-jap-chae
Yummy Korean Glass Noodles (Jap Chae),reduced-sodium soy sauce,http://allrecipes.com/recipe/158891/yummy-korean-glass-noodles-jap-chae
Yummy Korean Glass Noodles (Jap Chae),brown sugar,http://allrecipes.com/recipe/158891/yummy-korean-glass-noodles-jap-chae
Yummy Korean Glass Noodles (Jap Chae),boiling water,http://allrecipes.com/recipe/158891/yummy-korean-glass-noodles-jap-chae
Yummy Korean Glass Noodles (Jap Chae),vegetable oil,http://allrecipes.com/recipe/158891/yummy-korean-glass-noodles-jap-chae
Yummy Korean Glass Noodles (Jap Chae),toasted sesame seeds,http://allrecipes.com/recipe/158891/yummy-korean-glass-noodles-jap-chae
Korean Slow Cooker Pork Chops,garlic,http://allrecipes.com/recipe/90303/korean-slow-cooker-pork-chops
Korean Slow Cooker Pork Chops,chicken broth,http://allrecipes.com/recipe/90303/korean-slow-cooker-pork-chops
Korean Slow Cooker Pork Chops,Korean chile bean paste,http://allrecipes.com/recipe/90303/korean-slow-cooker-pork-chops
Korean Slow Cooker Pork Chops,soy sauce,http://allrecipes.com/recipe/90303/korean-slow-cooker-pork-chops
Korean Slow Cooker Pork Chops,pork chops,http://allrecipes.com/recipe/90303/korean-slow-cooker-pork-chops
Korean Slow Cooker Pork Chops,salt and pepper to taste,http://allrecipes.com/recipe/90303/korean-slow-cooker-pork-chops
Authentic Korean Bulgogi,beef top sirloin,http://allrecipes.com/recipe/193863/authentic-korean-bulgogi
Authentic Korean Bulgogi,white cooking wine,http://allrecipes.com/recipe/193863/authentic-korean-bulgogi
Authentic Korean Bulgogi,pear juice,http://allrecipes.com/recipe/193863/authentic-korean-bulgogi
Authentic Korean Bulgogi,ground black pepper,http://allrecipes.com/recipe/193863/authentic-korean-bulgogi
Authentic Korean Bulgogi,soy sauce,http://allrecipes.com/recipe/193863/authentic-korean-bulgogi
Authentic Korean Bulgogi,white sugar,http://allrecipes.com/recipe/193863/authentic-korean-bulgogi
Authentic Korean Bulgogi,Asian (toasted) sesame oil,http://allrecipes.com/recipe/193863/authentic-korean-bulgogi
Authentic Korean Bulgogi,minced garlic,http://allrecipes.com/recipe/193863/authentic-korean-bulgogi
Authentic Korean Bulgogi,chopped green onion,http://allrecipes.com/recipe/193863/authentic-korean-bulgogi
Authentic Korean Bulgogi,sesame seeds,http://allrecipes.com/recipe/193863/authentic-korean-bulgogi
Authentic Korean Bulgogi,"fresh mushrooms, halved (optional)",http://allrecipes.com/recipe/193863/authentic-korean-bulgogi
